title,price
"Dell XPS 13 9315, 13.4 "", WVA, FHD+, 1920 x 1200, Anti-glare, Intel Core i7, i7-1250U, 16 GB, SSD 512 GB, Intel Iris Xe Graphics, Windows 11 Pro, ENG, Sky",1875.0
Lenovo ThinkPad T14 Gen 4 21HD0053MX,1875.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Starlight/INT",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Silver/RUS",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Midnight/RUS",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Space Grey/RUS",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Starlight/SWE",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Space Grey/INT",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Starlight/RUS",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Space Grey/SWE",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Silver/INT",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Midnight/INT",1879.0
"Macbook Air 15” Apple M2 8C CPU, 10C GPU/8GB/512GB SSD/Silver/SWE",1879.0
Dell Latitude 5540,1881.31
Asus ROG Zephyrus G14 GA402NJ-L4004W/T,1882.0
Asus ROG Strix G16 G614JU-N3111W/T,1884.0
Lenovo ThinkPad T16 Gen 2 21HH0026MX,1886.0
Dell XPS 13 9310 2-in-1 FHD+ i7 16GB 512GB W10,1895.0
Dell XPS 15 9520 FHD+ i7 16GB 1TB RTX3050 W11,1895.0
Dell XPS 15 9510 FHD+ i7 16GB 512GB RTX3050 W10 Outlet*,1895.0
Dell Precision 7760 FHD W-11955M 32GB 1TB Intel,1895.0
Dell Precision 7550 FHD i7-10750H 32GB 1TB T1000,1895.0
Dell XPS 15 9510 FHD+ i7 16GB 512GB RTX3050 W10,1895.0
"Portatīvais dators - Dell XPS 13 9310 UHD+, i7, 16GB, 1TB, W10H",1895.0
Dell XPS 13 9320 Plus FHD+ i7 16GB 1TB Iris Xe,1895.0
HP Spectre x360 14-ef2536no (7W7G2EA),1901.0
Lenovo ThinkPad P14s (Gen 4) 21K5000BMX,1902.0
Dell G16 7630 274077521,1907.0
HP 14-eh0008ns,1914.08
Lenovo ThinkPad T14s Gen 4 (Intel) 21F6002NMX,1915.0
Lenovo ThinkPad P14s (Gen 4) 21K5000BMH,1918.0
"ASUS ROG Strix G15, WQHD 165Hz, Ryzen 9, 16GB, 1TB, RTX3080, ENG, green - Notebook",1925.0
"Piezīmjdators MSI Modern 15-845ES i7-1195G7 16 GB 1 TB SSD 15""",1927.99
"Acer TravelMate P4 P414-51 16 GB 512 GB 14"" Windows 10 Pro i5-1135G7",1932.99
Asus TUF FX707ZM-KH082W,1933.53
"Lenovo IdeaPad Gaming 3 15IAH7 i5-12450H 15.6"" FHD IPS 250nits AG 16GB DDR4 3200 SSD512 GeForce RTX 3050 4GB Win11 Onyx Grey",1934.03
Lenovo ThinkPad P16s Gen 2 (AMD) 21K9000KMX,1935.0
HP Omen 16-b1022ns,1935.67
Lenovo Legion S7 16IAH7 82TF003YPB,1936.0
MSI 14Evo-242ES,1937.38
"Microsoft SURFACE LAPTOP 5 512 GB SSD 8 GB RAM 13"" Qwerty portugāļu valodās",1938.12
"2-in-1 Microsoft SURFACE PRO9 16 GB LPDDR5 256 GB SSD i5-1245U 13""",1940.26
Dell XPS 9500 Laptop 15.6 UHD+ TCH i7-10750H 16GB 1TB NVGeForce GTX 1650 Ti 4GB Win10 PRO,1941.0
Lenovo ThinkPad T14 Gen 4 21HD005YMH,1942.0
Lenovo ThinkPad T14s Gen 4 21F6002NMH,1942.0
Lenovo ThinkPad X13 Gen 4 21EX003MMX,1942.0
Lenovo ThinkPad T14 Gen 4 (Intel) 21HD003TMX,1942.0
Lenovo ThinkPad X1 Carbon Gen 11 (21HM004PMX),1945.0
Dell Precision 5470,1948.0
Dell XPS 9510 Laptop 15.6 QHD TCH i7-11800H 16GB 512GB NV GeForce RTX 3050 Ti 4GB Win11 HOME,1950.0
HP 16-N0012NS,1957.28
Asus ROG Strix G17 G713PV-HX050,1959.0
DELL Precision 3580,1959.0
Lenovo Legion 5 Pro 16ARH7H (82RG008NMX),1960.0
"NB XPS-9320 CI5-1240P 13"" ENG/ 8/ 512GB W11 210-BDVE DELL Portatīvais dators",1965.0
Lenovo ThinkPad X13 Gen 4 21EX003MMH,1968.0
Lenovo ThinkPad T14 Gen 4 21HD005YMX,1969.0
"Notebook|GIGABYTE|Aorus|AORUS 17 YE5|CPU i7-12700H|2300 MHz|17.3""|1920x1080|RAM 16GB|DDR4|3200 MHz|SSD 1TB|NVIDIA GeForce RTX 3060|6GB|ENG|Windows 11 Home|2.7 kg|AORUS17KE4-72EE514SO Portatīvais dators",1972.99
Acer TravelMate P4 P414-51 16 GB 512 GB Intel Core i5-1135G7 Windows 10 Pro,1973.99
Dell Latitude 9510,1974.62
Lenovo THINKPAD L13 I5-1235U 8GB 256GB SSD,1977.99
"Lenovo Legion 5 Notebook 39,6 cm (15.6"") Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3050 Wi-Fi 6 (802.11ax) Black, Blue Portatīvais dators",1979.01
Acer Nitro 5 AN517-54-98YU,1982.18
"Lenovo 21E6004RSP 512 GB SSD Intel Core I7-1255U 15,6"" 8 GB RAM",1984.76
Dell XPS 13 9320 Plus AG 274075728,1987.0
Dell XPS 15 9520 FHD+ i7 32GB 1TB RTX3050 W11,1995.0
Dell XPS 13 9310 OLED i7 32GB 1TB W10,1995.0
Dell XPS 13 9300 UHD+ Touch i7 32GB 1TB W10,1995.0
"Portatīvais dators - Dell XPS 13 9310 OLED, i7, 16GB, 1TB W10",1995.0
Dell Precision 3561 FHD i7-11800H 32GB 1TB T1200 W11P,1995.0
Dell Precision 7550 FHD i7-10750H 32GB 1TB T2000,1995.0
"Portatīvais dators - Dell Precision 5560 FHD+, i7-11800H, T1200, 32GB 1TB",1995.0
Dell Precision 5470,1996.0
"LENOVO THINKPAD P14S G2/ 14.0"" FHD IPS/ R5-5650U PRO/ 16 GB/ 512 GB SSD/ RADEON/ LTE-UPG/ W10P/ 3YR P CO2/ FI",1997.12
Lenovo ThinkPad T14s (Gen 3) Black,1998.0
"Portatīvais dators NB AORUS CI7-12700H 17.3 "" 16GB / 1TB W11 AORUS 17 GIGABYTE",2003.4
Lenovo ThinkPad X1 Carbon Gen 10 21CB004HMX,2007.0
"LG 15Z90R 32 GB RAM Intel Core i7-1360P 512 GB SSD 15""",2007.11
Asus TUF Gaming A16 Advantage Edition 2023 FA617NS-N3020,2012.65
Dell Precision 3571,2017.0
Dell Alienware m15 R7 Laptop 15.6 FHD i7-12700H 16GB 1TB NVGeForce RTX 3070 Ti 8GB Win11 HOME,2017.0
Dell Precision 5570,2017.0
MSI Prestige 16 Studio A13VE-046XES,2027.47
"Apple MacBook Pro 16"" M1 Pro 16/1TB Space Gray SWE MK193KS/A",2033.0
Dell G16 16 7630 (714219285),2035.0
Microsoft Surface Laptop 5 (RB1-00013),2040.0
Lenovo ThinkBook 16p G2 20YM002WPB,2043.67
Microsoft Surface Laptop 5,2045.35
"Lenovo Legion 5 15ITH6H i7-11800H 15.6"" FHD IPS 300nits AG 16GB DDR4 3200 SSD1TB GeForce RTX 3060 6GB Win11 Phantom Blue",2045.42
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Space Grey/RUS,2049.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Silver/INT,2049.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Space Grey/SWE,2049.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Space Grey/INT,2049.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Silver/RUS,2049.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/512GB SSD - Silver/SWE,2049.0
Lenovo Legion 5 15ITH6 (82JK00CNPB),2049.94
"Apple MacBook Pro 14"" M1 Pro 16/1TB Space Gray SWE MKGQ3KS/A",2057.0
Dell Precision 3480 T24WY,2057.0
"ASUS ROG Zephyrus G14 GA402RK-L815 14'', R9-6900HS, 32GB, 1TB SSD, AMD Radeon RX 6800S 8GB, W11H",2057.47
Dell Alienware m15 R7 Laptop 15.6 FHD i7-12700H 16GB 1TB NVGeForce RTX 3070 Ti 8GB Win11 HOME,2059.0
"Lenovo TP L13 CLAM G2 i5-1135G7 8GB 256GB SSD 13.3""",2060.99
"Notebook|ASUS|TUF|FX707ZR-HX002W|CPU i7-12700H|2300 MHz|17.3""|1920x1080|RAM 16GB|DDR4|4800 MHz|SSD 1TB|NVIDIA GeForce RTX 3070|8GB|ENG|Windows 11 Home|Grey|2.6 kg|90NR0B01-M000H0 Portatīvais dators",2061.0
"Asus UM3402YA-KM094W R7-5825U 16GB 512GB SSD Spāņu Qwerty 14""",2062.99
"Lenovo Legion 5 Pro 16IAH7H i7-12700H 16"" WQXGA IPS 500nits AG 16GB 4800 SSD512 GeForce RTX 3070 8GB NoOS Storm Grey",2070.0
Lenovo ThinkPad X13 Yoga Gen 4 21F2003PMX,2074.0
HP Victus 16-d1040ns,2079.13
Gigabyte Aorus 15 BSF-73EE754SH,2085.0
Lenovo ThinkPad T14s G4 21F60036MX,2086.0
Dell XPS 13 Plus 9320,2091.0
Dell XPS 15 9520 15.6 I7-12700H 16GB 512GB RTX 3050 Ti,2095.0
Dell XPS 17 9720 FHD+ i5 16GB 1TB Iris Xe W11,2095.0
Dell Precision 7760 FHD i7-11800H 16GB 512GB T1200,2095.0
"MSI Piezīmju Grāmatiņa MSI Katana 15-487XES 32 GB RAM Intel Core i7-13620H Nvidia Geforce RTX 4060 15,6"" 1 TB SSD",2096.98
HP 8A3R7EA#ABE,2097.39
Asus ROG Strix G17 G713PV-HX050W,2099.0
Lenovo Legion 5 Pro,2099.99
"16"" 2k Legion 7 i7-11800H 32GB 1TB SSD RTX 3070 Windows 11 16ACHg6 Portatīvais dators",2100.0
Dell XPS 13 9310 2-in-1 UHD+ i7 16GB 512GB W10,2100.0
Asus B7402FVA-L90040X,2103.88
Lenovo ThinkPad P14s Gen 4 (Intel) 21HF0016MX,2106.0
HP ProBook 450,2107.71
Asus ROG Strix G16 (G614JV-N3075W),2108.0
Lenovo ThinkPad P16s Gen 2 (Intel) 21HK000EMX,2108.0
"Lenovo T14S 256 GB SSD 14"" 8 GB RAM",2109.42
"Asus 90NX04I1-M00400 i5 1155G7 16GB 512GB SSD Spāņu Qwerty 14""",2110.97
Ultrabook ThinkPad X1 G10 21CB006KPB W11Pro i7-1255U/ 16GB/ 512GB/ INT/ 14.0 WUXGA/ vPro/ Black/ 3YRS Premier Support Portatīvais dators,2120.0
Acer Nitro 5 AN515-58-7571,2123.32
Lenovo 82WM0064PB,2126.59
"Lenovo Piezīmju Grāmatiņa Lenovo Legion 5 15iah7h 512 GB SSD GeForce RTX 3060 i7-12700H 32 GB RAM 15,6""",2126.87
Asus ROG Zephyrus G14 (GA402NU-N2011W),2133.0
Lenovo ThinkPad P16s Gen 2 (Intel) 21HK000EMH,2137.0
Lenovo ThinkPad T14s 21F6004EMX,2139.0
Fujitsu LIFEBOOK E5511,2139.03
Asus TUF Gaming A16 Advantage Edition TUF617NS-N3068W,2141.83
Dell XPS 13 9310 2-in-1 FHD+ i7 16GB 512GB W10,2145.0
Dell XPS 15 9510 FHD+ i7 16GB 512GB RTX3050Ti W10,2145.0
Dell G16 7630,2145.0
Dell Precision 7670,2146.0
"Asus Piezīmju Grāmatiņa Asus FX507ZU4-LP040 i7-12700H Spāņu Qwerty 512 GB SSD 15,6"" 16 GB RAM",2146.93
"MSI Piezīmju Grāmatiņa MSI 15 B12VGK-240XFR 15,6"" 512 GB SSD",2147.91
MSI Creator M16 B13VE-682XES,2154.84
Lenovo ThinkPad T14s Gen 4 (Intel) 21F6004EMH,2158.0
Lenovo Legion S7 16IAH7,2160.0
"Notebook|ASUS|ROG|GU603ZM-K8029W|CPU i7-12700H|2300 MHz|16""|2560x1600|RAM 16GB|DDR4|4800 MHz|SSD 512GB|NVIDIA GeForce RTX 3060|6GB|ENG|Windows 11 Home|Black|1.9 kg|90NR0911-M000C0 Portatīvais dators",2164.0
MSI Creator M16-1023ES,2168.98
Dell XPS 15 9530,2169.0
MSI Vector GP68HX 13VG 086NL,2183.99
"Portatīvais dators NB AERO CI7-12700HK 15"" 16GB / 1TB W11P AERO 15 XE4 GIGABYTE",2183.99
"Apple MacBook Pro 14"" M1 Pro 16/1TB Silver SWE MKGT3KS/A",2189.0
Apple MacBook Air,2193.2
Dell XPS 13 Plus 9320 Black,2195.0
Dell XPS 15 9510 FHD+ i7 32GB 1TB RTX3050 W10 Outlet*,2195.0
"Portatīvais dators - Dell Precision 7560 FHD, i7-11850H, 16GB, 512GB, T1200",2195.0
Dell XPS 15 9510 FHD+ i7 16GB 1TB RTX3050Ti W10,2195.0
"Notebook|DELL|XPS Plus|9320|CPU i7-1260P|2100 MHz|13.4""|1920x1200|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Iris Xe Graphics|Integrated|ENG|Windows 11 Pro|Platinum|1.23 kg|210-BDVD_273998793 Portatīvais dators",2195.0
Dell XPS 13 9310 OLED i7 16GB 2TB W10,2195.0
Dell Precision 5550 FHD+ i7-10875H T2000 32GB 1TB,2195.0
Apple MacBook Air,2200.93
"Microsoft SURFACE LAPTOP 5 Spāņu Qwerty Sudrabains 256 GB SSD 8 GB RAM i7-1265U 15""",2202.15
Apple MacBook Air,2204.93
"Lenovo 21BR001FSP 16 GB RAM 512 GB SSD 14""",2205.81
Asus ROG Flow Z13 (GZ301ZE-LD183K),2206.0
Lenovo ThinkPad T14s Gen 4 (Intel) 21F60054MX,2206.0
Asus ROG Flow X13 (GV301RE-LJ078K),2206.0
HP Omen 16-b1006ns,2207.74
Acer Nitro 5 20M232W11,2210.0
"Asus Piezīmju Grāmatiņa Asus FX507ZU4-LP003 i7-12700H Spāņu Qwerty 15,6"" 1 TB SSD 16 GB RAM",2210.82
"MSI Piezīmju Grāmatiņa MSI 17 B12VGK-222XFR 17,3"" 512 GB SSD",2213.09
Lenovo ThinkPad X1 Carbon Gen 11 (21HM004FMX) NOR,2214.0
Lenovo ThinkPad T14s Gen 4 21F60054MH,2215.0
Lenovo Legion Pro 5,2224.0
Lenovo ThinkPad P16v (Gen 1) 21FC003YMH,2227.0
"Portatīvais dators Apple MacBook Air 13,6"" 8 GB RAM 512 GB AZERTY AZERTY",2228.97
Lenovo ThinkPad T14s Gen 3 (21BR00F0PB),2231.0
Asus ROG Zephyrus G14 GA402NV-N2022W,2232.0
"Portatīvais dators Microsoft RBH-00012 Spāņu Qwerty 512 GB SSD i7-1265U 16 GB RAM 13,5""",2233.3
Dell XPS 13 9320 i7-1260P 32 GB 1TB W11P,2242.0
MSI Creator M16-687XES,2245.78
Asus ROG Zephyrus G16 GU603ZU-N4013W,2249.0
"MacBook Pro 2021 Retina 16"" - M1 Pro / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",2249.0
"Dell Mobile Precision 7670 16 "" 1920 x 1200 16 GB SSD 512 GB i5-12600HX",2250.0
"XPG Xenia Ultrabook i5-1135G7 14"" 16GB_3200 SSD512 Intel Iris Xe Win10 Portatīvais dators",2257.99
Apple MacBook Air,2267.37
Asus VivoBook K6604JI-MX010W,2268.0
Lenovo 5 15IAH7H,2268.28
"Notebook|ASUS|ROG Strix|G713PI-LL032W|CPU 7945HX|2500 MHz|17.3""|2560x1440|RAM 32GB|DDR5|4800 MHz|SSD 1TB|NVIDIA GeForce RTX 4070|8GB|ENG|Windows 11 Home|Eclipse Grey|2.8 kg|90NR0GG4-M00250 Portatīvais dators",2269.0
Lenovo ThinkPad T14s (Gen 4) 21F6005BMX,2271.0
Lenovo Legion 7 16ACHg6 16.0WQXGA /R7-5800H/16GB/1TB/RTX3080/W11H/2YPC,2275.0
Dell XPS 9530,2275.0
Lenovo ThinkPad P16v (Gen 1) 21FE0011MH,2276.0
"Notebook|MSI|Raider|GE66 Raider 12UGS|CPU i7-12700H|2300 MHz|15.6""|2560x1440|RAM 16GB|DDR5|4800 MHz|SSD 1TB|NVIDIA GeForce RTX 3070 Ti|8GB|ENG|Windows 11 Home|Titanium Blue|2.38 kg|RAIDERGE6612UGS-810NL Portatīvais dators",2278.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Space Grey/INT,2279.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Silver/SWE,2279.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Silver/RUS,2279.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Silver/INT,2279.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Space Grey/SWE,2279.0
MacBook Pro 14” Apple M3 chip with 8‑core CPU and 10‑core GPU/8GB/1TB SSD - Space Grey/RUS,2279.0
Asus Piezīmju Grāmatiņa Asus TUF Gaming A15 2023 FA507XI-LP024 32 GB RAM Nvidia Geforce RTX 4070 AMD Ryzen 9 7940HS Spāņu Qwerty 512,2281.25
"Asus Piezīmju Grāmatiņa Asus FX507ZU4-LP004 i7-12700H 32 GB RAM Spāņu Qwerty 15,6"" 1 TB SSD",2281.25
Asus TUF Gaming A16 Advantage Edition 2023 FA617XS-N3035,2281.25
Dell Precision 3581,2285.0
Dell Precision 5750 UHD i7-10750H 32GB 1TB T2000 1Y,2295.0
"Notebook|DELL|XPS Plus|9320|CPU i7-1260P|2100 MHz|13.4""|1920x1200|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Iris Xe Graphics|Integrated|NOR|Windows 11 Pro|Platinum|1.23 kg|210-BDVD_273974849/ 1 Portatīvais dators",2295.0
Dell XPS 15 9510 UHD+ Touch i7 32GB 1TB RTX3050Ti W10,2295.0
"Dell XPS Plus 9320 13.4"" i7-1260P RAM 16GB SSD 1TB WIN11Pro",2295.0
"Portatīvais dators - Dell Precision 7750 FHD, i7, 16GB, 512GB, RTX3000",2295.0
Dell XPS 15 9510 FHD+ i7 32GB 1TB RTX3050Ti W10,2295.0
Dell Precision 7560 FHD i7-11800H 32GB 1TB T1200,2295.0
"Portatīvais dators - Dell XPS 15 9510 3.5K OLED Touch, i7, 16GB, 512GB, RTX3050 W10",2295.0
"Dell XPS Plus 9320, CPU i7-1260P|13.4""|1920x1200|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Iris Xe Graphics|ENG|Windows 11 Home|Platinum|1.23 kg|210-BDVD_273948506",2295.0
Dell XPS 17 9700 FHD+ i7-10875H RTX2060 32GB 1TB,2295.0
Dell Precision 5560 UHD+ i7-11800H T1200 16GB 512GB,2295.0
LG 15Z90R-G.AA75B,2296.8
Lenovo ThinkPad T14s Gen 4 21F6005BMH,2297.0
"MacBook Pro 2021 Retina 16"" - M1 Pro / 32GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",2299.0
MSI Pulse 15-486XES,2305.54
Lenovo ThinkPad T14s Gen 4 (Intel) 21F6004DMX,2311.0
"Portatīvais dators Apple MacBook Air 2022 13,6"" 8 GB RAM 512 GB AZERTY AZERTY",2321.0
HP Omen Gaming 16-n0009ns,2323.78
HP Omen 16-C0042NS,2325.68
LENOVO LEGION 5 15.6 /R7-6800H/16GB/1TB/RTX3070TI/W11H/2YPC,2327.0
Lenovo ThinkPad X1 Yoga Gen 8 (21HQ002NMH),2330.0
Dell XPS 13 9320 Plus AG 274075730,2331.0
Asus ROG Zephyrus G14 (GA402XV-NC017W),2333.0
Dell Precision 7770,2337.0
Dell XPS 13 9320 Plus AG 274075729,2339.0
"Notebook|MSI|Stealth|Stealth 16Studio A13VG|CPU i9-13900H|2600 MHz|16""|2560x1600|RAM 16GB|DDR5|5200 MHz|SSD 1TB|NVIDIA GeForce RTX 4070|8GB|ENG|Card Reader Micro SD|Windows 11 Pro|Blue|1.99 kg|STEALTH16STA13VG-290NL Portatīvais dators",2340.0
Acer Nitro 5 AN515-46,2341.0
Lenovo ThinkPad P14s Gen 4 21HF000JMX,2350.0
"Asus Piezīmju Grāmatiņa Asus Expertbook B9 B9400CBA-KC0681X Intel Core I7-1255U 512 GB SSD 14"" 16 GB RAM",2354.8
"HP 16-D1036NS I7-12700H 16GB 512GB SSD Spāņu Qwerty 16.1""",2357.99
Dell G15 5530,2361.27
Lenovo ThinkPad X1 Carbon Gen 11 (21HM004FMH),2362.0
Lenovo ThinkPad P14s (Gen 4) 21HF000JMH,2363.0
MSI Creator M16 B13UDX-686ES,2365.54
Ultrabook ThinkPad X13s G1 21BX000UPB W11Pro SC8280XP/ 16GB/ 256GB/ INT/ LTE/ 13.3 WUXGA/ Black/ 3YRS Premier Support Portatīvais dators,2372.0
Asus TUF707XI-HX014,2373.07
Dell Precision 3581,2381.0
Lenovo ThinkPad P16s Gen 2 (Intel) 21HK000QMH,2392.0
"Portatīvais dators - Dell Precision 5760 FHD+, i7-11850H, 16GB, 512GB, A2000 1Y",2395.0
Dell XPS 15 9510 3.5K OLED Touch i7 16GB 512GB RTX3050Ti W10,2395.0
"Dell XPS 13 Plus 9320 Silver, 13.4 "", WVA, FHD+, 1920 x 1200, Anti-glare, Intel Core i7, i7-1260P, 16 GB, SSD 1000 GB, Intel Iris Xe Graphics, No Optical drive, Windows 11 Pro, 802.11ax, Blu",2395.0
"Dell Precision 15 5570, i7-12700H, 16GB, 512SSD, Win11P",2395.0
"Notebook|DELL|XPS|9320|CPU i7-1260P|2100 MHz|13.4""|1920x1200|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Iris Xe Graphics|Integrated|ENG|Windows 11 Pro|Platinum|1.23 kg|210-BDVD_273924191 Portatīvais dators",2395.0
Lenovo ThinkPad P16s Gen 2 (Intel) 21HK001CMX,2396.0
"14-inch MacBook Pro: Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 512GB SSD - Silver MPHH3ZE/A",2399.0
"14-inch MacBook Pro: Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 512GB SSD - Silver MPHH3RU/A",2399.0
"14-inch MacBook Pro: Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 512GB SSD - Space Grey MPHE3ZE/A",2399.0
"14-inch MacBook Pro: Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 512GB SSD - Space Grey MPHE3KS/A",2399.0
"14-inch MacBook Pro: Apple M2 Pro chip with 10‑core CPU and 16‑core GPU, 512GB SSD - Space Grey MPHE3RU/A",2399.0
ASUS ROG Strix,2400.53
"Dell XPS 9520 Laptop 15.6 OLED 3,5K TCH i7-12700H 16GB 1TB NVGeForce RTX 3050 Ti 4GB Win11 HOME",2407.0
Samsung Pro60,2408.03
"Dell XPS 9520 Laptop 15.6 OLED 3,5K TCH i7-12700H 16GB 512GB NVGeForce RTX 3050 Ti 4GB Win11 HOME",2414.0
Lenovo Legion 5 Pro 16ARH7H,2419.0
Dell Precision 5570 dators 15.6 FHD+ i7-12800H 16GB 512GB NVIDIA RTX A1000 4GB Win11 PRO,2425.0
Lenovo ThinkPad X1 Yoga Gen 6 (20XY003CMH),2428.0
MSI B12VGK-258XPL,2428.05
Dell Precision 3580,2435.0
Acer Predator Triton 300 SE PT314-52s-76F0,2441.45
MSI Creator M16 B13VE-680XES,2455.53
HP Omen 17-cm2003ns,2464.31
Lenovo ThinkPad P14s (Gen 4) 21HF000TMH,2466.0
"Asus Piezīmju Grāmatiņa Asus FX507ZV4-LP047 i7-12700H Spāņu Qwerty 15,6"" 1 TB SSD 16 GB RAM",2468.87
Ultrabook ThinkPad X1 Yoga G7 21CD004LPB W11Pro i7-1255U/ 16GB/ 512GB/ INT/ LTE/ 14.0 WUXGA/ Touch/ vPro/ Gray/ 3YRS Premier Support Portatīvais dators,2469.33
MSI Stealth 16S-041XES,2469.55
Lenovo ThinkPad P16s Gen 2 (Intel) 21HK000QMX,2480.0
"Lenovo 21D20014SP RYZEN 7-6850H PRO 512 GB SSD 16 GB RAM 13,3""",2481.73
Notebook|ACER|Predator|PH317-56-72R2|CPU i7-12700H|2560x1440|RAM 16GB|DDR5|SSD 1TB|NVIDIA GeForce RTX 3070|8GB|ENG/ RUS|Windows 11 Home|Black|3 kg| Portatīvais dators,2495.0
Dell XPS 17 9720 FHD+ i7 16GB 512GB RTX3050 W11,2495.0
"Portatīvais dators - Dell XPS 15 9510 3.5K OLED Touch, i7, 32GB, 1TB, RTX3050, W10",2495.0
Dell Precision 7550 UHD W-10855H 64GB 1TB T2000 W11P,2495.0
Dell XPS 15 9510 UHD+ Touch i7 64GB 1TB RTX3050Ti W10,2495.0
Dell Precision 5560 UHD+ i7-11800H T1200 32GB 1TB,2495.0
Dell XPS 15 9510 FHD+ i9 32GB 1TB RTX3050Ti W10,2495.0
Dell Precision 7760 FHD i7-11800H 64GB 2TB T1200,2495.0
Dell XPS 13 9310 OLED i7 32GB 2TB W10,2495.0
"Notebook|DELL|XPS|9320|CPU i7-1260P|2100 MHz|13.4""|Touchscreen|3456x2160|RAM 16GB|DDR5|5200 MHz|SSD 1TB|Intel Iris Xe Graphics|Integrated|ENG|Windows 11 Pro|Graphite|1.26 kg|210-BDVD_17163786RD Portatīvais dators",2495.0
"Dell XPS 13 Plus 9320 Graphite, 13.4 "", WVA, Touchscreen, 3.5K OLED, 3456 x 2160, Anti-Reflective, Intel Core i7, i7-1260P, 16 GB, SSD 1000 GB, Intel Iris Xe Graphics, No Optical drive, Wind",2495.0
Dell Precision 7550 FHD i7-10850H 32GB 1TB RTX3000,2495.0
"Dell Mobile Precision 7670 16"" 1920 x 1200 i7-12850HX 32 GB SSD 1000 GB",2495.0
Dell Precision 7560 FHD i7-11800H 32GB 1TB RTX A2000,2495.0
"NB PRE 5570 CI7-12700H 15"" ENG/ 16/ 512GB N201P5570EMEA DELL Portatīvais dators",2495.0
"Dell Precision 5570, 15.6 "", WVA, FHD+, 60 Hz, 1920 x 1200, Anti-glare, Intel Core i7, i7-12700H, 16 GB, SSD 512 GB, NVIDIA RTX A1000, GDDR6, 4 GB, Windows 11 Pro, ENG, Grey",2495.0
"Dell Latitude 9430 14"" i7-1265U, 16GB, 512GB SSD, Win 10 Pro",2505.0
"Lenovo X13S G1 SC820XP Snapdragon 8CX Gen 3 256 GB SSD 13,3"" 16 GB RAM",2507.19
Lenovo ThinkPad X1 Carbon Gen 11 21HM006GMH,2508.0
Dell XPS 15 9530 (714219286),2510.0
"Lenovo ThinkPad T14s Gen 3 (21BR0033PB), Windows 11 DG Windows 10 Pro 64, Polish / English",2513.0
MSI Summit E13 Flip Evo A13MT-228ES,2522.8
Gigabyte Aero 14 Oled BMF-72ESBB4SH,2524.75
MSI Vector GP77 13VF-022XES,2535.28
Dell Precision 7760 17.3 FHD i9-11950H 16GB 512GB NV RTX A4000 8GB Win11 PRO,2541.0
"MSI Vector GP77 13VG-013PL i7-13700H 17,3''; QHD 240Hz DCI-P3 16GB DDR5 SSD2TB RTX 4070 8GB Win11",2552.38
